loan_id,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income
DfZxx2aM-kxNc,homeimprovement,C,15000,12.84,0,0.08
lRC5dXrp-T0Dz,education,A,7500,7.05,1,0.59
fApes88Z-4k7x,DEBTCONSOLIDATION,C,5600,13.11,0,0.08
ybO5ZQBm-PAAI,PERSONAL,,3500,8.49,0,0.08
KSn4Ecft-TcfK,EDUCATION,A,10000,6.03,0,0.2
Onap9tOx-irYg,homeimprovement,A,10800,9.63,1,0.37
7WUUuUc5-wmQc,DEBTCONSOLIDATION,B,4750,11.83,1,0.25
efAPcTuX-kLuY,DEBTCONSOLIDATION,B,6000,10.37,0,0.1
rJKTbEB5-CIxE,venture,A,8450,6.99,0,0.09
I3puXoys-WS1q,DEBTCONSOLIDATION,A,3600,7.49,0,0.04
AFdKYR9O-T7Wc,venture,C,3500,,0,0.05
00GolE4C-6zxq,HOMEIMPROVEMENT,A,9600,9.07,0,0.18
WLDaLwkn-xkW8,homeimprovement,B,2800,12.69,1,0.05
dHcKleIQ-KcOg,MEDICAL,B,17725,11.49,1,0.55
bUi0cKwz-p7aH,education,A,15000,6.54,1,0.22
LK8L1vLH-opYo,venture,A,14000,7.51,0,0.18
pjyZKrQq-rlwZ,venture,C,7000,,0,0.06
09OCEQaI-39ZO,VENTURE,B,9250,9.99,1,0.31
2yMk1NDW-RXfZ,education,C,17000,14.27,0,0.23
R4fTLxJI-xXAZ,VENTURE,C,12000,13.92,0,0.08
5kM1fb9O-PIKd,venture,D,6000,14.11,0,0.06
Wsj7i6Bh-GHaS,medical,E,15000,15.68,1,0.5
TbTSEGRG-XbB1,venture,C,4000,13.49,0,0.04
41S5bU6j-LPha,venture,A,5500,6.17,0,0.13
5ElkNPGE-2qIJ,EDUCATION,C,6000,13.06,0,0.09
4gPjpXQ2-bWTb,DEBTCONSOLIDATION,D,14000,14.83,1,0.32
NbTocrno-LxeA,DEBTCONSOLIDATION,A,7000,5.42,0,0.16
MMEDmqMK-UzCH,HOMEIMPROVEMENT,B,15000,9.99,1,0.17
xcIjDR4B-G3p0,medical,D,5000,14.84,1,0.07
bHJKUoeI-vJtS,DEBTCONSOLIDATION,A,4250,5.42,0,0.06
HMqldEsg-jE0e,VENTURE,B,4600,11.49,0,0.09
S15WAGef-XA9T,HOMEIMPROVEMENT,C,14500,12.61,1,0.19
qwMMYp43-1r0b,personal,C,3000,13.72,0,0.12
YvA2eKHs-PHFC,personal,A,7200,9.32,0,0.18
XIigHhM7-4WPP,education,B,12000,10.38,0,0.16
XCSIE83R-g7Sd,medical,A,2000,,0,0.03
HfYidSE8-jpDC,DEBTCONSOLIDATION,B,15000,10.65,1,0.39
TJ6ezGBZ-qAqm,education,E,6300,16.45,1,0.2
Qmf9HzJ2-T4Mu,education,A,16000,,0,0.2
tYDNRc4W-5LgM,debtconsolidation,B,8500,10.37,0,0.18
Hwh1MW1G-7n4x,PERSONAL,A,15000,7.9,0,0.12
M4sJzZ9r-rCHX,DEBTCONSOLIDATION,B,1600,12.69,0,0.1
RT588oFh-avOZ,education,A,8500,6.92,0,0.2
3giTRbX8-M59K,EDUCATION,B,12375,,0,0.34
z9DK8yQc-L36e,VENTURE,B,24000,10.62,0,0.36
lfplTaOi-pDXX,PERSONAL,A,8600,14.96,1,0.28
TW06EjTx-iBD5,PERSONAL,A,15000,7.49,0,0.22
fhg23qao-xPuP,personal,B,15000,11.11,0,0.2
UXxBpthG-Phg2,MEDICAL,A,10000,6.54,0,0.12
gcETPBmw-oxeL,MEDICAL,B,12000,11.99,0,0.17
YigT6ZTe-TFS6,DEBTCONSOLIDATION,C,20500,11.03,1,0.63
uoFKm7n2-jFO0,EDUCATION,D,5600,14.42,0,0.17
Trbz5fMF-8580,VENTURE,A,5500,7.14,1,0.34
uJep8cPh-spii,EDUCATION,A,2400,,0,0.07
rhB9pJby-KC2d,DEBTCONSOLIDATION,A,8000,7.29,1,0.33
1H9IQ0W7-YD4Y,MEDICAL,C,3000,,1,0.06
lJtzlWsI-fOSo,medical,C,9500,12.87,0,0.06
w9MO0QZW-wS0p,education,A,8000,5.42,0,0.14
4Jv38rIb-9iTQ,personal,A,9250,7.9,0,0.3
PUBRNSZJ-uI1E,venture,A,7000,8.0,0,0.08
k5CfjDEE-sNbv,HOMEIMPROVEMENT,D,15000,16.77,1,0.42
HfBgpNeL-cBHg,debtconsolidation,B,7000,9.91,0,0.11
bA3nHGSE-qdrn,EDUCATION,A,12800,7.88,0,0.2
Gn91txsA-6QIk,EDUCATION,B,7000,,,0.08
qe0aPYa6-n2zb,EDUCATION,D,19200,16.77,1,0.25
lagYxbzU-ZSta,EDUCATION,A,10000,8.59,0,0.07
Syv8NPsU-NDKG,debtconsolidation,B,10050,9.63,0,0.18
POR1JdMi-EFNY,venture,A,3500,8.9,0,0.07
BKGMZvOR-3ZvS,debtconsolidation,C,8150,12.87,0,0.15
cqnz3Lk0-8XvT,VENTURE,C,10625,13.06,0,0.42
oxuSdq0e-X6Nj,EDUCATION,B,3600,11.89,0,0.07
K32gpllk-HZIY,EDUCATION,C,4000,14.65,1,0.1
KcZwqIoT-fZj2,education,A,12000,6.54,0,0.22
4NrMHx75-GOg3,MEDICAL,A,10000,5.79,0,0.13
YCCdoHRT-9Lys,DEBTCONSOLIDATION,D,8000,14.42,1,0.27
Cw9OAhTa-OyLL,HOMEIMPROVEMENT,D,18225,14.91,1,0.41
j3sonDmN-5L1l,education,A,6000,7.74,0,0.14
COHKaOIh-QZ6h,DEBTCONSOLIDATION,B,12500,10.65,1,0.4
X3iX1iIy-bGm9,MEDICAL,C,5000,13.8,0,0.07
AxgUism4-gH5B,DEBTCONSOLIDATION,C,9950,12.99,1,0.32
vT03YC89-8ztF,VENTURE,D,8700,14.61,1,0.31
kEXqLcYo-k95h,PERSONAL,D,9000,15.62,1,0.28
PcXHcbuQ-FgJy,personal,A,16000,7.88,0,0.25
87kktMYb-2Xye,VENTURE,B,7500,10.08,0,0.09
PmmfQkSg-0khZ,MEDICAL,D,27050,14.54,1,0.42
OOKerHBU-aRoJ,venture,E,4500,7.74,0,0.06
GgqyybKc-AihP,venture,E,10000,14.93,0,0.18
AKzKkTyF-IUny,EDUCATION,C,5000,12.23,0,0.05
hh02G2d2-YqIj,DEBTCONSOLIDATION,E,12000,16.0,1,0.29
bFr43xjU-c4Ct,medical,B,7200,10.37,0,0.14
T41R6fL9-LNIt,HOMEIMPROVEMENT,A,5000,7.51,0,0.04
nvXYsmqk-KsrX,education,A,8000,8.9,0,0.05
QTv94OPs-47X5,debtconsolidation,A,2825,5.99,0,0.03
Z6r0ypIo-PmNR,medical,B,14000,9.99,0,0.12
PAwQGi0W-2zNU,DEBTCONSOLIDATION,B,12000,12.21,1,0.33
XJMXCySp-ovm6,PERSONAL,A,3500,8.59,0,0.06
eUx46jhu-leiE,DEBTCONSOLIDATION,D,25000,16.0,1,0.27
D8DPS2Cf-Uswo,EDUCATION,B,10000,12.42,0,0.24
b4yOZTea-WdfY,EDUCATION,B,7200,10.08,0,0.19
WhXxnztx-XegS,DEBTCONSOLIDATION,B,8000,9.63,0,0.2
HHQR4pjl-EzWX,DEBTCONSOLIDATION,D,12000,14.59,1,0.24
pOxWycyD-Ynvy,MEDICAL,A,3600,6.99,0,0.06
If4GXgYj-wqHl,VENTURE,C,16000,14.17,0,0.05
z0UFRiZo-78gU,PERSONAL,B,2500,10.37,0,0.09
PhvYwAjj-7uHs,homeimprovement,D,21000,16.29,1,0.37
OyHAxtOr-0mMe,MEDICAL,B,16000,11.71,1,0.46
R2Ry5SoI-2qYt,MEDICAL,D,10400,16.29,1,0.18
O6PUTaIT-FBpa,PERSONAL,A,3100,7.05,0,0.04
lC7L8Oqt-7dx6,education,A,8600,7.51,0,0.29
fIeAb75g-D948,education,B,6000,11.11,0,0.09
tpgLxv7o-mWXZ,MEDICAL,C,9600,13.22,0,0.15
9vgk90sb-0XL3,MEDICAL,A,24000,7.49,0,0.16
abJmopLN-uot5,education,A,15000,7.49,0,0.14
mxWwR9EO-qlrU,personal,E,20000,16.35,1,0.38
I1PSHMtl-fp1X,medical,A,2800,7.88,0,0.07
QODOBIu4-yA8K,debtconsolidation,A,5000,7.29,0,0.12
ic6ZbqTP-aN9W,MEDICAL,D,8400,,1,0.17
rjUex2gj-ZKcR,PERSONAL,A,8000,7.14,0,0.11
wYm4FTIv-ua6r,medical,A,5000,7.9,1,0.08
QuWgwJXE-5gsy,EDUCATION,B,5500,12.69,0,0.28
LOpzFbtl-JnWC,DEBTCONSOLIDATION,B,9600,10.37,0,0.1
fezkwFJw-0ori,debtconsolidation,B,3000,10.37,0,0.06
bih5iJgQ-zWNO,PERSONAL,D,25000,15.05,1,0.23
UtY0HORo-vMLj,VENTURE,A,3675,8.49,1,0.19
3OncTEGD-qPBm,EDUCATION,A,6000,7.9,0,0.12
Lc7MBDmf-eNty,MEDICAL,A,6400,7.74,0,0.18
GCRrWlr2-rnHU,education,B,20000,11.83,0,0.2
QqXcNQs1-AdXt,HOMEIMPROVEMENT,A,2000,,0,0.03
1UGBrmSC-Con0,debtconsolidation,A,7000,5.79,1,0.19
DMGwjdn5-5gvE,personal,B,3600,10.99,0,0.17
dWS9rpop-oRor,EDUCATION,C,15000,8.94,,0.15
gvrLDimI-S7NJ,DEBTCONSOLIDATION,C,25000,12.53,0,0.17
t7qrKQdd-R2Bn,personal,A,10000,5.99,0,0.16
dcrxLcTE-2vH3,debtconsolidation,A,15000,7.49,0,0.21
WUlkSE0g-ReCt,MEDICAL,A,8000,,0,0.24
D4usctKH-uQ0a,medical,A,11500,8.49,0,0.46
UzrPWkJn-wun3,venture,B,15000,,0,0.17
FkIF8jKo-aXv3,DEBTCONSOLIDATION,A,9950,7.29,0,0.27
pkrOZ29B-URYe,debtconsolidation,A,5000,,0,0.08
uXPHhqF4-Fsw5,HOMEIMPROVEMENT,C,10000,12.87,0,0.1
nKR6ts9n-oS2m,DEBTCONSOLIDATION,C,4000,14.27,0,0.08
vXYHnv9x-arIR,debtconsolidation,A,8075,6.17,0,0.16
B30Q5OgZ-zlwU,HOMEIMPROVEMENT,C,12000,13.99,0,0.17
WI65Y9DH-6IKy,VENTURE,C,16750,11.99,,0.36
jY3YdR1B-wN4R,PERSONAL,A,12000,6.03,0,0.25
E4R5ntxP-5ymG,EDUCATION,C,15000,13.49,0,0.3
iZ2bgu3b-2r07,VENTURE,A,4000,7.29,0,0.11
hb0xi5zS-8uUC,VENTURE,C,3000,13.61,1,0.21
EnMv83Yw-aeka,homeimprovement,B,13000,10.25,0,0.12
tb3usOIm-awt0,education,A,14000,7.88,0,0.23
R8scM9gM-TrlF,education,A,5275,5.42,0,0.04
r8mCwzOr-tUk0,venture,B,7000,11.49,0,0.11
oY0zbSHN-w7Ta,HOMEIMPROVEMENT,A,14000,7.66,0,0.18
NOkDkjGE-RTwR,EDUCATION,B,10000,10.37,1,0.33
DT6eMbSH-6DmQ,PERSONAL,D,4750,14.83,0,0.19
kUwvgdsY-ICw8,EDUCATION,A,3000,7.29,0,0.06
q1BJnuPd-qlzU,venture,B,28000,10.99,0,0.19
vkJAeW57-pKbB,VENTURE,B,6000,,0,0.05
86CtITun-5FAd,education,A,7500,8.0,0,0.03
WmRviE5Q-4HuC,PERSONAL,B,6000,,0,0.24
tUupD2LK-OTef,MEDICAL,C,4800,13.43,0,0.15
Dbwp0H1B-FjIN,VENTURE,B,15000,10.0,0,0.14
ZDBCATKd-gMN1,education,B,16000,11.83,0,0.08
duvLFvAX-29Rn,education,B,15000,,0,0.2
Knn8rBzh-wjRX,DEBTCONSOLIDATION,A,4000,7.75,0,0.07
tc68HXTM-K2oC,,D,10000,,1,0.34
zRF27oKD-jf1I,HOMEIMPROVEMENT,A,15000,8.9,0,0.3
OLy0uU87-pdMZ,homeimprovement,A,11000,6.62,0,0.24
R8CWQkjB-2ayz,MEDICAL,E,1500,19.03,1,0.03
i4Rxj8lX-eeqm,MEDICAL,A,2000,,0,0.14
SxkHTD9W-iESv,personal,C,15000,13.16,0,0.22
sIhXLfIR-qaac,medical,B,1500,12.18,1,0.08
2kmkK7lF-wqIB,VENTURE,D,7800,15.62,1,0.16
90OEiaH5-eLKt,debtconsolidation,A,20000,6.91,1,0.5
8OWuE3oK-ubFs,VENTURE,D,1800,16.49,0,0.04
M14sETiR-5JLF,DEBTCONSOLIDATION,B,,6.03,0,0.07
xlu8cuB4-7jy0,PERSONAL,A,6000,,1,0.18
Esrh7FwT-Urwl,venture,D,6000,15.58,1,0.07
w2nmmnvL-o5DH,DEBTCONSOLIDATION,C,2000,15.23,0,0.02
ZaQyr6zo-EEnP,medical,C,2000,13.35,1,0.03
4Cj5k2cQ-d53h,VENTURE,C,3000,12.99,0,0.05
itFpT14L-8Z3x,PERSONAL,D,9000,16.0,0,0.1
fSrq3aQq-RpmX,HOMEIMPROVEMENT,A,8000,7.9,0,0.11
97OkmxOy-Z4ap,VENTURE,D,16000,15.28,1,0.22
4nxpMNTU-ccie,personal,C,8500,,1,0.18
DBczaHTr-Not4,education,C,23500,14.26,1,0.37
otfRP4oE-RnaH,MEDICAL,B,1200,11.89,0,0.09
53OrQCCh-9DCk,MEDICAL,D,10000,,1,0.31
NYAc2xTG-w2Pt,VENTURE,A,4500,7.9,0,0.06
LFxaJPFB-9Qk0,PERSONAL,C,5000,14.22,0,0.11
ph4na1o1-Y12D,VENTURE,A,19000,8.9,0,0.24
jmwsiQWY-kU30,EDUCATION,C,4500,13.49,1,0.12
uHLZ43Tx-G65H,EDUCATION,A,24800,7.49,0,0.19
e60a376b-Q9BS,VENTURE,A,4500,,0,0.05
T8W0FaIt-GiCS,MEDICAL,C,30000,14.27,0,0.24
jOTfuk7M-IBwY,DEBTCONSOLIDATION,C,6800,12.53,1,0.12
2cCXDziX-X6dg,DEBTCONSOLIDATION,B,3200,11.71,0,0.05
Jocjt99b-LFvI,PERSONAL,B,3000,10.99,0,0.1
pCJe9k4z-MMyE,personal,A,6000,7.88,0,0.12
9XNz33xk-SdXI,MEDICAL,B,15000,11.12,0,0.29
Fd0ssGP0-lzMR,VENTURE,B,3000,11.49,0,0.08
GBWluEfs-oORC,HOMEIMPROVEMENT,B,14000,11.89,0,0.44
8v4ipvTS-MT2a,EDUCATION,A,4800,8.49,,0.1
WvQ8fHTf-bBJq,venture,E,9000,16.45,1,0.06
g0nIhKNE-Drcc,education,C,7000,11.28,0,0.21
jLMUtuzM-yqtH,venture,A,6000,8.9,0,0.12
f4XTmMT8-Lzh5,education,,3000,10.75,0,0.1
JnJQfZPZ-LSBo,DEBTCONSOLIDATION,A,16000,9.63,0,0.13
gQZC8obO-kD01,PERSONAL,B,4800,9.45,0,0.11
pUM3ypZh-zcnz,personal,D,12000,15.65,0,0.17
aXjKZ2JX-r2qI,EDUCATION,B,2400,10.0,0,0.04
L2Fk08If-SlaW,PERSONAL,B,6000,11.49,0,0.13
mGalP6ye-jxec,venture,A,2000,7.05,0,0.04
bqbnZEMj-LCWQ,DEBTCONSOLIDATION,B,7800,9.99,0,0.13
1vLrXJxU-5zrs,DEBTCONSOLIDATION,D,16750,15.28,1,0.47
52tLypn5-mgqR,MEDICAL,D,5000,14.72,,0.11
Zh1gtc2m-86WS,HOMEIMPROVEMENT,A,11500,6.03,1,0.42
t8DwFdo5-1AG2,HOMEIMPROVEMENT,C,3000,15.96,1,0.06
BuHu7KE9-FSh3,debtconsolidation,B,14000,10.62,0,0.28
jxrxgH6w-KjPL,education,B,3200,10.74,0,0.05
pyradtpq-fTHE,education,B,6400,9.91,0,0.16
sdJEuOrv-0xFY,MEDICAL,A,4000,6.92,0,0.08
LLQxSMFQ-ntgM,VENTURE,D,1000,14.11,0,0.01
TI5q1xXq-e9IZ,homeimprovement,A,3500,7.88,0,0.07
qwDo6RMn-CE92,DEBTCONSOLIDATION,B,7000,,0,0.11
aurk3KSg-RWJh,DEBTCONSOLIDATION,A,4700,9.63,0,0.05
Q3oSI6hr-NCzi,homeimprovement,A,12000,5.99,1,0.4
eUSJUcPc-e8Fx,DEBTCONSOLIDATION,B,20000,8.88,1,0.59
36AnpyHt-zRSe,MEDICAL,C,12000,9.91,0,0.3
cKO5Q0nd-TG8o,venture,A,3000,6.76,0,0.06
l8vYuZla-75RD,MEDICAL,B,2000,11.49,1,0.05
aum4xw2A-gn0t,,C,,11.71,0,0.07
QJ7JXIf4-3ORj,debtconsolidation,B,8400,11.14,1,0.11
qk1PFyaN-YQaw,HOMEIMPROVEMENT,B,6000,10.74,0,0.11
tTrRKcmS-2y25,EDUCATION,D,35000,18.25,0,0.27
tF1uchkF-TO2c,PERSONAL,A,13800,7.88,0,0.11
sHYjxEUB-y6Aw,homeimprovement,D,12000,,1,0.2
i9rBsXtu-kx0q,education,C,8000,13.23,0,0.11
mOUfc4GJ-ULCn,DEBTCONSOLIDATION,A,16500,7.88,0,0.24
H3zIHTqN-U4js,HOMEIMPROVEMENT,A,10250,6.62,0,0.17
ITxlskoG-FFzb,HOMEIMPROVEMENT,A,6000,8.94,0,0.25
mlRN8jz0-PoRh,HOMEIMPROVEMENT,A,10500,6.62,0,0.18
9iDQSpRq-03kj,EDUCATION,C,6600,13.47,0,0.17
quirHLX8-7UaC,HOMEIMPROVEMENT,A,6000,7.88,0,0.07
GuNeUJjs-ftFF,MEDICAL,A,5200,7.88,0,0.14
RrqsfuNs-SPz9,HOMEIMPROVEMENT,A,12000,6.62,0,0.13
S35ecMvr-h8ub,medical,D,10750,14.59,0,0.29
Sfc3Od8e-Cemb,personal,B,8000,11.49,0,0.08
89fBBSPB-Lq69,HOMEIMPROVEMENT,D,8000,14.11,0,0.15
AMfk83It-P7hM,debtconsolidation,A,20000,6.54,0,0.29
h06dwMyG-bz6f,medical,B,23750,10.99,0,0.3
iYBpcnQA-aJ33,DEBTCONSOLIDATION,A,30000,7.29,0,0.23
9GGUvmyI-4ZpC,personal,C,4800,,0,0.07
TdfgdMNi-CNu9,MEDICAL,B,1500,11.89,0,0.05
mZMozYNl-7UqP,VENTURE,B,5000,8.88,0,0.02
aBxykFpp-eSrL,PERSONAL,A,6000,7.51,0,0.12
QMuP8Jii-EAhU,MEDICAL,A,10000,8.59,0,0.05
Aq6urPQv-JNAO,MEDICAL,B,7500,11.26,0,0.14
U94dJCwU-2Kie,DEBTCONSOLIDATION,B,16000,8.88,0,0.16
9WXKYp65-NHhd,EDUCATION,C,10000,13.57,0,0.18
wK4X1XQ1-awq8,debtconsolidation,A,20000,7.9,0,0.2
4uxWamkg-KzRN,medical,B,5000,10.59,0,0.05
eOb6Pbay-ZUlO,venture,C,5375,13.49,0,0.26
LkOdlyQZ-XrbW,MEDICAL,F,10400,19.47,1,0.17
3v5RnGI6-qAiu,medical,E,5000,6.0,1,0.14
bmg8TXQL-ZOk8,VENTURE,A,13250,7.66,1,0.53
t2lSxuFn-Up6a,education,B,2000,,0,0.04
mbUlpSo8-ukp9,PERSONAL,B,3000,10.99,1,0.16
enmJoq8F-NYxh,PERSONAL,A,8000,7.29,0,0.11
F5I59SOH-HhFF,venture,A,7000,6.99,0,0.12
cyzBajHO-G9m5,MEDICAL,B,9250,12.69,0,0.12
aB4574Lu-eX0O,venture,E,7000,18.64,0,0.13
1D0jgDGK-fZRN,VENTURE,D,7500,15.65,0,0.06
t25FpUpm-Ysc8,personal,B,15000,10.62,0,0.28
GS3WZpaR-woou,debtconsolidation,D,3000,14.54,0,0.11
D5jBun4J-uYGA,homeimprovement,D,20000,14.96,1,0.2
rmNjtOvZ-ShFF,medical,B,7000,10.38,0,0.11
Q75XT88y-hoUz,DEBTCONSOLIDATION,B,10000,10.65,0,0.25
rcAJSI3b-lrb2,medical,C,11200,13.16,0,0.15
vGAjIoxa-trmT,EDUCATION,A,10000,8.9,0,0.17
G1YWpkz4-dQOE,PERSONAL,A,6000,8.9,0,0.1
pS9wupmU-xATo,education,B,8000,11.71,1,0.38
1qOmiUI6-BHhl,VENTURE,E,7000,14.93,0,0.27
ddizAtq2-sJeq,venture,B,8000,,0,0.13
GvYbs4CF-yezS,homeimprovement,C,6500,13.98,0,0.12
oIXCOpoG-aXy0,DEBTCONSOLIDATION,A,20000,,0,0.12
y7izPF9K-viIM,MEDICAL,A,10000,9.32,0,0.15
xSHpbYbA-Pf7B,homeimprovement,C,4000,13.57,0,0.05
OF3qF1fa-FKc4,HOMEIMPROVEMENT,A,2000,7.43,0,0.03
XQuatwJD-xBgZ,education,A,5600,5.99,0,0.07
i0hTgxdS-I2u5,MEDICAL,A,35000,,0,0.13
SYxUFinv-HEwg,homeimprovement,C,2500,14.22,1,0.13
CYjDybeP-yfIb,debtconsolidation,E,7500,16.32,1,0.15
TbxOL1sj-vjJD,PERSONAL,C,10000,12.73,1,0.32
QwzreWKj-i9uG,EDUCATION,A,8000,,0,0.11
rtUk0KNk-vEv6,venture,B,2000,11.49,0,0.05
swpBbMkj-DdqC,DEBTCONSOLIDATION,B,5000,10.95,1,0.11
9ntEM6HF-yuKR,EDUCATION,A,1600,7.68,0,0.07
G6eTCP9r-yGwq,DEBTCONSOLIDATION,C,20000,13.72,0,0.25
LJlsiJHE-n7cX,personal,B,9250,11.36,0,0.11
MLLUE3kD-3p3O,EDUCATION,B,12800,9.99,0,0.15
gIli0BL5-MpRl,education,B,4000,13.49,0,0.13
X8FL0foS-XESf,debtconsolidation,A,10000,8.49,1,0.4
NNiK3Yjz-gWxs,DEBTCONSOLIDATION,C,5000,,0,0.06
Y0ORq8Y6-tILy,HOMEIMPROVEMENT,A,6500,5.79,1,0.11
mbaQKEcc-Y3qt,venture,B,24000,10.99,0,0.16
jpj4iAKd-POym,DEBTCONSOLIDATION,C,8000,15.33,,0.18
F3LRHtjX-YqT0,MEDICAL,C,2400,13.98,1,0.14
0jSvndce-nbHz,,A,4200,13.48,1,0.35
7cLq6P9y-KwK4,EDUCATION,B,6400,11.49,0,0.21
Fo0cTqOT-MH8L,DEBTCONSOLIDATION,B,4100,11.99,0,0.09
vMGHfDwd-uuQc,personal,A,11600,8.94,0,0.25
QCJCk4iQ-T7PA,personal,A,7500,,0,0.16
lzYpi8vJ-Mwu2,EDUCATION,B,15000,11.14,1,0.19
B8OmOels-J4it,education,C,3500,13.99,0,0.03
DPKYhmyH-s3M6,MEDICAL,B,10000,10.37,1,0.33
3zmOOMRx-wiZF,PERSONAL,A,8000,9.32,0,0.27
fTzN0jkB-7iE8,medical,C,6100,14.79,1,0.09
8dX8o0og-pLbu,personal,B,6000,10.37,0,0.13
ff3ZwbWa-rXUL,PERSONAL,A,14000,7.29,0,0.16
bK1d6Fpm-0Anb,PERSONAL,C,15000,12.73,0,0.12
uXHlwbWD-0xSy,VENTURE,D,8400,18.25,1,0.17
QiJteJ3M-jFMQ,PERSONAL,B,3600,11.99,0,0.07
6amT2QWP-RyBr,PERSONAL,D,25000,15.31,0,0.36
DMazNILJ-rgiD,debtconsolidation,C,4800,13.49,0,0.18
4IsbDnmc-ko8t,PERSONAL,D,1500,14.42,1,0.03
EKqxs2SX-wj2e,venture,A,16000,6.91,0,0.12
tida6m5D-JIRT,VENTURE,A,5000,6.91,0,0.05
ljcoQGDl-cM0s,personal,B,10000,11.83,1,0.14
zpmRTvB4-ihcc,debtconsolidation,B,22000,8.88,0,0.24
Jd0FSNyv-0APx,homeimprovement,B,6000,11.86,0,0.09
ePrM7nmY-8orO,medical,B,18500,12.18,0,0.17
77MY7ycB-9YJ3,medical,A,2000,5.42,0,0.05
CUJdwJ8p-bRP1,VENTURE,A,8000,,0,0.13
8ykWixkv-nsNN,education,A,10000,,0,
ZBbaxmcu-jTqO,VENTURE,B,3500,9.96,1,0.26
Z8ECRH37-36Ts,debtconsolidation,B,7500,10.08,1,0.26
i1Ai41sl-HNcv,personal,C,8000,12.61,0,0.25
f0gnNMBq-Mxw9,EDUCATION,B,4800,11.99,0,0.16
AQpp5nPI-ojuN,PERSONAL,C,5000,12.73,0,0.11
pmLAwHLr-ZLyh,MEDICAL,B,24000,11.48,0,0.24
5pDZPzEo-pfDm,DEBTCONSOLIDATION,A,14000,9.63,0,0.18
MEn7eZpP-y70Z,MEDICAL,D,12000,,1,0.2
aihQT4tr-tXBw,medical,A,8000,7.51,1,0.32
Jl1nIwZT-bw5r,VENTURE,B,25000,10.25,0,0.19
bxvDC9ad-GhsU,MEDICAL,B,1000,12.53,0,0.04
3piovMBn-l6W8,debtconsolidation,C,2500,12.99,0,0.03
dc72r16y-pg8a,PERSONAL,A,6000,7.51,0,0.06
MMbT9Xof-0qse,venture,C,7100,14.65,1,0.22
KFdehDpb-MqoP,PERSONAL,B,3000,9.91,0,0.07
7zQXbCfH-NgZo,HOMEIMPROVEMENT,A,10000,8.94,0,0.24
HefW9Txl-U4rJ,venture,B,19000,12.18,1,0.48
y6KwQtv2-sZLH,personal,A,9000,7.74,1,0.27
0LYrT5Jo-EDJ4,medical,A,11400,,0,0.27
j9cQn5iv-0W2R,venture,A,12000,5.79,0,0.24
F1LckAdt-IifG,venture,B,4250,10.99,0,0.15
zB4o94yw-pcKt,EDUCATION,A,1775,6.54,0,0.04
bXcKYpfW-lAFB,VENTURE,A,15000,8.9,0,0.3
F9EUCw8z-EQjH,EDUCATION,A,5000,6.92,0,0.11
P08etUmu-ZJ3X,personal,D,30000,16.77,0,0.3
7IpQOo4A-g6rD,VENTURE,B,8500,10.99,0,0.22
1Al3sLke-fEIv,EDUCATION,C,10000,13.48,0,0.24
AhC5M45X-Ip28,medical,D,10000,,0,0.05
3sgW7ERx-maHP,VENTURE,A,3000,7.51,1,0.2
acLKfgkB-0WMN,education,B,9250,,,0.19
vIeLOcUE-fNGG,education,B,5000,9.99,1,0.08
ZvEt8a29-venM,VENTURE,A,10000,7.88,0,0.33
lDBvvzPM-ydQw,VENTURE,B,15000,11.14,0,0.09
bGURKMbA-arQH,VENTURE,A,15000,7.9,0,0.42
2mjfB0xT-YKjw,HOMEIMPROVEMENT,D,5225,14.84,1,0.19
2UQFhCs0-yHFW,HOMEIMPROVEMENT,A,15675,6.54,0,0.25
MEGxkklf-cvYg,EDUCATION,B,14400,,0,0.35
FlJCloZY-iOwy,VENTURE,C,5000,13.98,0,0.05
iTD9jqaF-5qJR,MEDICAL,A,3300,,0,0.08
DUqpH2Fv-oqqB,homeimprovement,D,6200,15.99,1,0.09
iusRTzBO-2Dba,debtconsolidation,A,7000,7.9,0,0.12
YePOpYJu-uMB2,education,C,4000,13.35,1,0.25
4Pi5Ds1J-hFDI,EDUCATION,B,8000,10.36,0,0.09
hxRmmtGB-gA4r,homeimprovement,A,25000,7.49,0,0.31
PrM6SUMa-chFd,MEDICAL,A,8000,6.99,0,0.12
rI3yaHiP-qXlJ,venture,E,15250,15.95,0,0.3
26UmW4RW-coPz,medical,B,10000,10.74,0,0.15
aaRW3QNx-UETv,HOMEIMPROVEMENT,E,20000,17.04,1,0.32
ce59Dz9A-NiZL,education,C,8000,,0,0.24
uFIlhQSI-OPAn,PERSONAL,B,5500,,0,0.17
JKAMYbOw-DZPR,MEDICAL,B,15000,9.88,0,0.23
HRaC7hLu-oLJ2,medical,D,12000,15.21,1,0.29
a4FD8Qpj-YMx4,VENTURE,B,4800,11.99,0,0.15
fDZcaAAz-2Qas,homeimprovement,A,7000,11.99,0,0.08
gHrgnuOt-BNKe,DEBTCONSOLIDATION,C,3000,,1,0.23
uokUTLXl-BYfL,EDUCATION,D,11000,,0,0.29
6hT0tyzI-dEd4,VENTURE,B,24500,11.83,0,0.16
v8Po5jHk-M7jG,education,C,35000,12.68,0,0.39
RbptCmHu-4MMa,EDUCATION,B,14000,,0,0.06
xSg2vxtP-Lmua,homeimprovement,B,15000,11.14,0,0.16
l1LFocJu-p0Xb,education,C,15000,12.87,0,0.12
