person_id,person_age,person_income,person_home_ownership,person_emp_length
fOmw95hl-3ONs,30,69000,RENT,6.0
IaWSg6zc-I2oW,27,115000,RENT,3.0
DFDgMJ0c-a355,23,75000,RENT,3.0
mEIz3YLc-p5uG,30,43000,rent,0.0
2yEU0bHl-UsyA,26,44000,RENT,
qtQ7i7Cc-avRa,22,89000,mortgage,6.0
OQ41BZ4e-WFNG,25,62280,rent,3.0
192NuYRG-g4Fr,25,95111,mortgage,9.0
UzL7grS9-luPI,26,90000,RENT,0.0
TJ90DmNR-nIJS,22,69000,mortgage,6.0
T8UUK4Au-uwOs,27,38500,rent,1.0
EDk5soNp-pOfd,28,35000,RENT,2.0
InR0jP1Q-EtCM,27,26000,rent,6.0
QWbSkRep-86AT,23,66000,rent,0.0
xDrQRqbb-PIMp,29,50000,rent,6.0
Xw7ZKkfX-5dX8,22,30000,RENT,
bYDg4jUv-YS9w,22,18000,RENT,2.0
zhM20o47-v6fq,29,120000,MORTGAGE,3.0
AcWR4KjF-OvWq,28,,RENT,1.0
zAvtjzp5-w9NX,21,37740,rent,0.0
zAZ6OBSR-kpyX,24,61080,mortgage,8.0
SvQmrHRK-yS2p,34,68000,MORTGAGE,17.0
HCqmT3pU-kFg0,23,27996,RENT,0.0
eMjcMcGg-qAgD,22,72000,RENT,0.0
at7gFOnN-Rget,28,100000,MORTGAGE,6.0
lz632nB6-vifp,22,55000,OWN,6.0
PtkxJpEz-HvLl,29,37000,RENT,4.0
v4E6Yt0T-gai3,28,78000,mortgage,12.0
NMql3MrN-pLgx,27,35000,RENT,0.0
7JovqQb9-6saU,27,70200,mortgage,9.0
H6PIa79O-uvzz,25,110000,MORTGAGE,9.0
34Etq6em-TUvW,22,88824,mortgage,6.0
SAXiyQNI-Fhha,30,33600,mortgage,12.0
BM4dtl4A-62ly,22,26400,rent,0.0
lBSnE6mR-kcCX,22,31404,RENT,0.0
oZXOyrjU-sqsq,26,51000,MORTGAGE,2.0
7Jc5oscX-X13H,50,116000,mortgage,22.0
scx3mWCB-cUug,24,12000,rent,0.0
05AU2u3q-jNEJ,25,45000,RENT,0.0
WHck4uMy-KWRx,21,14400,rent,2.0
s5Nvd6Xm-FKuq,34,120000,MORTGAGE,0.0
IrdnCDd4-Oi4m,23,32000,rent,0.0
he9oUx1Z-k4jS,24,41000,rent,3.0
z96YHROX-tK9O,25,100000,RENT,9.0
oF5nFFIx-rXlp,23,34800,rent,7.0
76TDSWLb-AUyI,27,60000,rent,8.0
GSraPFmE-3oE7,23,42000,mortgage,7.0
iIOPnE6Q-LOR3,30,100815,rent,7.0
LsFp39u7-oBdP,39,39996,RENT,1.0
anTg3dLw-CT63,22,75000,rent,6.0
zb1aL6XK-5AUL,27,32760,RENT,4.0
IIOT4RIJ-P5LC,24,133000,RENT,3.0
oG0MHyOe-eOFa,33,48000,MORTGAGE,7.0
y19HwvHo-G6qt,25,33000,MORTGAGE,4.0
kYz7TwU4-97fj,33,150000,MORTGAGE,17.0
Kt83BMhf-0xIZ,30,108000,rent,0.0
dIabqQyh-Y8yS,27,85500,rent,1.0
Fxi7akTL-IFIh,24,26000,RENT,2.0
xEZe91is-Gi0S,29,95000,MORTGAGE,6.0
0eRUPwYC-DHIJ,29,53000,mortgage,13.0
1d5yYqbH-Ho4d,22,36396,mortgage,6.0
q9kYtDy8-z9oz,31,100000,rent,2.0
UFCHGijI-OMkD,28,120000,MORTGAGE,4.0
oQqhPGlJ-I8dm,29,100000,rent,7.0
Yc36PCBD-zGwv,29,46140,mortgage,2.0
nRS5dKgj-hA4a,22,60000,RENT,6.0
cXAnxSrB-rEFg,23,70000,mortgage,7.0
bOLwORPf-o0Yb,24,18000,RENT,3.0
xasAeOAF-n5Gs,38,40000,rent,4.0
wtIztzEu-P1Tt,26,47000,rent,1.0
QNtCjSvh-PCuq,23,51000,own,7.0
25x0n4G1-cjMr,28,81000,mortgage,11.0
RSpnRlw2-JM5f,22,69600,RENT,6.0
HdSJ6b4a-O5tB,32,119004,RENT,0.0
mHov4Ly9-0JdQ,23,16080,rent,
9mlBc8K0-20aG,25,100000,MORTGAGE,
syCu4MCL-cRSp,24,29000,RENT,0.0
mF9i7UIx-Yihk,29,60000,mortgage,3.0
LwLCATGe-eZK9,24,53000,MORTGAGE,1.0
uUimTJ5A-MPTj,25,72000,rent,
QE0Xpge1-xxtl,24,133000,MORTGAGE,8.0
6Wdjovpu-rAeP,25,75000,mortgage,1.0
sE4fXxEO-mD88,22,128165,rent,6.0
Y0LPajHM-2Wvw,30,114000,mortgage,14.0
uI2gnUzZ-e9yc,23,84000,rent,7.0
MSWN2zRn-vauI,30,90000,MORTGAGE,10.0
0CcmbwWH-WhiD,26,67500,rent,0.0
1t52Buyk-pDjE,35,39800,RENT,5.0
M5ztgWNQ-oLg5,26,45000,MORTGAGE,0.0
koyY6iMv-v2mo,27,25000,RENT,2.0
1dZNcpY7-0P2C,34,40000,MORTGAGE,11.0
xEBerAWR-1r2U,26,102000,MORTGAGE,3.0
AczAauIM-9JoX,25,72000,mortgage,2.0
A9qpzpec-EaGO,30,28000,own,14.0
ztpyAQJ5-guyw,24,45000,MORTGAGE,2.0
jr3OTh7q-n0Ns,29,26400,rent,5.0
b74axXLL-3pmz,26,50500,RENT,0.0
HdaKkekD-5Sh2,26,103992,RENT,10.0
UBpwYc0I-ZvGG,27,48000,RENT,0.0
teg7y1mJ-r7Bg,30,94000,MORTGAGE,13.0
OHLlKoXM-LOxQ,49,105000,MORTGAGE,1.0
LFx3izkE-6zPg,39,38400,RENT,5.0
lUGSF8Tj-5BxZ,32,19200,rent,
s56Sc6EB-QKh8,28,44000,RENT,5.0
FaoXOGkJ-KyNb,25,35000,RENT,2.0
1FXLlj7q-IBSH,24,31000,RENT,2.0
6jT84FMy-ByZe,27,30000,RENT,3.0
fm7FSd2x-6QzL,31,57200,MORTGAGE,3.0
pTTRpETJ-3qNe,24,,RENT,4.0
QqWOjWgw-wPl4,26,51000,MORTGAGE,11.0
ffog5Rng-ct36,22,50004,mortgage,0.0
nnAQMc48-CRvD,40,63000,rent,4.0
vK8rqOty-3uhu,27,20000,RENT,4.0
mYKWqEgm-3HXW,22,40000,RENT,6.0
uzj0KnS5-8Uzz,48,92000,RENT,1.0
0DvtZQKm-vOFx,23,59000,RENT,5.0
NBgLINT0-vKkE,24,110004,mortgage,8.0
sBBbf4Jh-YnBA,23,70000,MORTGAGE,4.0
gAnCMWDf-Ptys,37,45000,rent,6.0
KvmSjq3R-MK5N,24,45000,RENT,8.0
yAGCgGEB-pbTD,25,48996,mortgage,8.0
bfC2o3Ju-yRXR,33,42000,rent,12.0
zJe0DuP1-8rAB,26,47000,RENT,1.0
vPFZFrGT-Hj5L,22,19800,RENT,
TwHzRe6x-8X0r,36,49901,mortgage,13.0
sMBYG4Ng-BDCw,33,69000,MORTGAGE,5.0
uL1Ia15N-mEr7,22,67775,mortgage,3.0
kbHQ4pwi-l2Oz,24,90000,MORTGAGE,1.0
sAPazMSq-A20C,21,36000,MORTGAGE,0.0
Tj7NHFEa-yjiK,27,34000,OWN,
Whz7IjrH-9UU3,25,50000,rent,4.0
n1ArubDx-wbeB,21,30000,rent,2.0
kQ4idod3-5Dvs,30,39000,rent,6.0
cJgwA3tE-AY4M,38,48000,mortgage,23.0
vXwpnKj7-cfBx,25,57700,MORTGAGE,9.0
NyQFEzRp-eh0K,23,22004,RENT,8.0
ZW9PzYGJ-7XlK,26,34200,rent,1.0
0gQA3g8p-8Rdj,25,75000,mortgage,9.0
5nstv65B-LwtG,24,87278,MORTGAGE,3.0
PAOugZFG-kawe,39,68000,mortgage,1.0
c5qlIXKX-KYyq,21,15600,OWN,5.0
GN4eu3g4-Ka8C,36,144000,mortgage,0.0
DZMiLazF-KipB,23,32124,RENT,
F9KvcYY7-yjwr,34,79000,MORTGAGE,1.0
Z0rkITn5-aLa0,22,57000,mortgage,5.0
IztA7x6l-7QIb,26,31992,OTHER,0.0
eHbJ8w2a-TDn8,35,91000,OWN,0.0
zRRG2NPZ-g57i,23,95000,MORTGAGE,0.0
B1fpUEGd-czLS,25,48000,RENT,1.0
TqiXKTW5-fU9A,35,93000,rent,4.0
Mt1nU6eB-ajbJ,23,50000,rent,3.0
G2EwZXGg-SnHo,29,110000,rent,9.0
yZckRDIy-nd6r,22,38272,OWN,6.0
JZYfeA2l-Fc3j,22,27000,rent,6.0
Tl3ErdLa-Fty7,24,72000,RENT,6.0
uKoT4Irh-Ywcm,22,34800,rent,7.0
ZJ0nktmH-nHs9,28,58650,mortgage,5.0
D1m03gzB-n3cX,23,72000,MORTGAGE,7.0
b0LMpTE3-o9ZA,23,150000,mortgage,5.0
Bdxz0JGO-2FQN,25,58000,RENT,9.0
chwukqky-anBo,29,260000,MORTGAGE,0.0
80uxBJA3-wjKe,33,82000,RENT,5.0
zMqqJNJb-32Dk,21,,RENT,1.0
HK8DoMEy-oQPx,29,28114,RENT,0.0
BhcnG6vh-Nz4d,34,39000,RENT,5.0
fZu0g2RQ-7d4F,33,18000,RENT,3.0
NiMtqHiJ-qcrI,30,31000,mortgage,3.0
ArsAIBi5-7wsj,25,60000,rent,2.0
TRlenXF1-IPMr,22,75000,rent,6.0
L0lBrO45-rdMJ,23,91000,MORTGAGE,0.0
LppkY0v5-qIm4,26,66000,rent,3.0
xFFe0GqJ-wvwC,32,24000,RENT,0.0
jdP17hCk-yIuA,24,55000,MORTGAGE,1.0
i9NKOvy8-TuKn,31,53000,mortgage,8.0
gpeUNre2-o28Z,25,32400,MORTGAGE,9.0
OwDJwYfG-bmuA,26,65520,rent,3.0
cYhhCETv-9ajd,24,40000,RENT,5.0
2GifZ0Lc-4aOG,26,30000,RENT,
9NxfP3fW-dQWd,31,60000,RENT,4.0
BRp3birq-fdU4,22,52596,RENT,1.0
Z6lKgeUM-0Jma,21,33996,RENT,1.0
hxAg8hjQ-MMqe,23,45000,rent,4.0
S48Npwmz-B1Y3,27,34000,OWN,1.0
m7ejqOw2-fzUn,29,67000,RENT,1.0
euDjnoLU-pELw,22,40906,RENT,4.0
gfFBzfgM-OxE8,26,96000,MORTGAGE,4.0
AE9M5gLI-kvDu,23,8000,RENT,0.0
ebrXyC3c-4LgD,26,22000,MORTGAGE,3.0
4cznJjuN-Hdz8,25,68000,rent,0.0
OD9kaNuK-wF7Y,25,42000,rent,2.0
sF4uRvLe-egsj,25,61959,RENT,9.0
GTSdb5Ql-hxXK,26,65000,RENT,3.0
JaHR6BHu-78M2,24,27442,mortgage,8.0
8hCT7EsR-YTNE,22,43000,RENT,4.0
UTosRcFR-A55r,25,52000,RENT,1.0
Xf64MeTC-wLrZ,47,1362000,MORTGAGE,9.0
oLWwpPfa-HvIZ,23,75800,RENT,0.0
BOZjOX5T-kt7d,28,70000,MORTGAGE,11.0
AOfPfb51-XE9o,30,132640,RENT,6.0
RvJjOJQL-4pcZ,22,76875,MORTGAGE,0.0
OpyW21XF-yTJC,29,44000,MORTGAGE,9.0
Xj2vojPM-4Wmm,25,90000,own,
QoW8hvrH-8W8k,32,227500,rent,3.0
UwlUt0UM-15u3,35,153660,MORTGAGE,3.0
0Q2vvNub-zB1k,24,45000,other,8.0
6xJE9hg5-n0IC,23,21600,RENT,0.0
frNUx8O6-NKmr,33,71000,mortgage,4.0
7Oc9JBrC-apnR,29,48000,mortgage,3.0
jKmhPzFa-Lxb1,21,24000,rent,5.0
SjvR1RxI-DIXK,27,30000,rent,3.0
5fvy1Laq-Q89s,22,36000,mortgage,4.0
uyt0xS2l-vJp2,26,30000,RENT,2.0
xnzIpFAr-XXwH,38,104800,MORTGAGE,6.0
pYnPOETF-M8DC,22,54000,rent,0.0
fi16ROfz-iMjY,32,45000,RENT,0.0
pIImvtE3-WNYj,22,43000,rent,6.0
XTrQoEDf-tZhT,23,48000,RENT,6.0
j9R3I8kj-BhXy,32,25200,rent,0.0
FLG45DxR-dbnK,24,57655,mortgage,7.0
3QYHsiBf-KN3w,25,30000,OWN,1.0
Pcc4o1vz-ijif,22,82000,mortgage,6.0
cl4CDbOB-wsHB,23,65000,mortgage,7.0
8nxrvbBc-Jpsd,34,72000,MORTGAGE,11.0
4ekzgUd7-8f4s,31,81000,rent,1.0
2jxYgJUz-eYui,31,30000,rent,2.0
QlXaCX3t-Q85L,27,40000,RENT,8.0
oHajJbaA-wSts,31,60000,rent,4.0
YFG75cCf-TvrB,34,27000,RENT,3.0
aesrq97G-ESND,36,105859,OWN,20.0
a4mH7Jje-pSDb,27,39480,mortgage,2.0
kanBnbc1-d0WF,28,114000,MORTGAGE,12.0
Y1TKOATf-F00j,23,70560,rent,1.0
JGWwNyny-5gGE,29,55000,own,4.0
5h0P56d4-YIjj,28,65000,RENT,3.0
8OngeGK0-QMIf,24,60000,MORTGAGE,8.0
Xyam4CIA-CrFe,27,38000,OWN,11.0
pK04qR8n-NbU6,31,39000,rent,0.0
pjbu9HF6-BJQg,23,200000,MORTGAGE,7.0
zGLMI6Gz-N5rH,22,108000,RENT,1.0
qhQlW1uL-hbHe,32,40000,OWN,2.0
hnxA0QXx-PdDg,24,151000,mortgage,8.0
r5QXlDPl-jfIu,33,70000,MORTGAGE,0.0
lU7Gh3QW-3g5C,25,10008,rent,
kanGbBXX-cKop,27,140000,MORTGAGE,11.0
Ai1a562x-ymWe,32,100000,RENT,7.0
h23MXyyP-F2cb,27,48000,rent,4.0
jNM2Ioa3-a6hg,31,32000,MORTGAGE,0.0
GbqvUAhZ-4iHT,31,100000,rent,2.0
pB5rAN48-2B0p,26,36000,rent,
PKmdhgzX-LZ6L,21,12000,,0.0
bnkvMzR6-Cnqb,37,85000,MORTGAGE,4.0
uD3ewxtg-au0s,29,85000,RENT,12.0
j5EA7DpX-dxTa,26,114000,MORTGAGE,4.0
nnXfAW3B-R2A7,25,66000,RENT,9.0
C64szyaG-7WoG,23,76500,RENT,3.0
3GsfExGR-9pEI,21,34500,RENT,2.0
DhcGr0xk-WEAB,27,30000,RENT,2.0
QB6XIbjW-fOkv,32,75000,rent,4.0
4aNH1p6C-DiLu,25,57000,RENT,0.0
Wb8MnsKW-2vsi,27,235000,mortgage,5.0
w1rexKYh-1isv,23,44390,own,3.0
p5MDdZEi-12bp,30,38000,MORTGAGE,14.0
ELAAdzbl-Y0Zo,23,29856,RENT,0.0
bhxKyS2K-wsmg,41,54500,MORTGAGE,0.0
DbpdMqcb-aOaX,25,200000,own,0.0
8IrTwtcd-fumb,26,75000,RENT,0.0
3SIfETyS-r7r9,27,185000,rent,2.0
hojP5LoE-aKHo,28,110000,MORTGAGE,12.0
Od9MP5E6-YTB4,22,45000,RENT,3.0
TyKKhhd8-MeQF,23,130208,MORTGAGE,7.0
yuc3qfdx-Onja,27,91800,mortgage,4.0
P5tvoIxy-Zh2K,26,87000,mortgage,10.0
GPSZdWJm-Xgsw,25,87999,RENT,5.0
u7xHnLXU-EMFx,26,39000,,
xis7wU4H-fDuD,25,65499,RENT,9.0
L40d1I7p-fZk8,27,18000,RENT,3.0
biuLfxUG-1IKM,24,24000,rent,2.0
jyBjFe3t-DRRN,31,135000,MORTGAGE,2.0
XhLDilhN-ZfdU,27,85000,rent,11.0
afuT3wND-rACG,27,71000,rent,11.0
kvloKFWe-B5pO,,80000,RENT,
PM5OgKMI-3LqU,21,42000,RENT,5.0
qHH6sc8C-7aPP,24,83000,RENT,5.0
ER3NG5W1-fFLA,36,55000,RENT,6.0
lLtH3EGK-k7Af,70,30000,rent,1.0
tavcMduf-RHmp,22,48255,rent,3.0
4WcqY5mU-09ns,24,48000,mortgage,2.0
xPvzNUvj-ebb8,25,50000,RENT,2.0
gy68hwtm-wrkk,21,35000,RENT,5.0
q3PlZXMW-7Bee,31,66360,mortgage,8.0
fAZDRFYC-ki0S,,67000,,6.0
f4eLBa0I-T0nb,46,70000,mortgage,5.0
RYzaKgT3-rCwx,29,35000,RENT,12.0
SGIwTC3E-tiQk,44,44000,MORTGAGE,2.0
NptmnOdm-LkKj,25,72000,MORTGAGE,7.0
9OTHz2YP-8POp,21,50000,rent,1.0
hNg9ck4r-zuSy,24,55000,rent,8.0
0ySABYeC-hsE6,27,40000,RENT,0.0
5AnyFimd-amEm,29,30000,RENT,3.0
PpNleTzD-apCt,24,35000,RENT,1.0
HGSWBX1W-v6A0,24,50000,mortgage,0.0
NeJT8RSM-qxJc,25,60000,RENT,5.0
aLnWBLp2-L1Dz,30,26400,RENT,14.0
ScGKN0RC-nzkc,24,130000,MORTGAGE,4.0
84jfvFmT-4kej,23,73185,MORTGAGE,7.0
GxI5zrJG-Dge6,73,39240,RENT,0.0
Kb8REe1g-C5sI,23,32000,RENT,5.0
BOvWAfDz-CDHa,26,34320,RENT,2.0
v25uJmA6-rZQ8,24,65000,MORTGAGE,8.0
cH946vXW-WjBa,33,94000,RENT,4.0
GLaM2kz0-q0eL,31,,rent,11.0
smaRCDQt-nU8D,25,26729,RENT,5.0
l0dGEeDj-JkTI,24,50000,own,
SB85AyRb-RKLv,24,18000,rent,2.0
B0SKDK0C-3G4k,35,37000,RENT,5.0
m5pFFwqC-1WQR,55,50000,RENT,2.0
OxzP5TOd-h4ZW,23,82000,RENT,2.0
infEYZz9-6LIC,28,45100,MORTGAGE,2.0
5OYYHUR6-JUCc,26,80952,RENT,6.0
pDNCaWWT-MB1X,32,73000,,4.0
aAjO6qW2-DJCj,25,49700,,2.0
eAKXmmZH-KxFI,32,106000,MORTGAGE,3.0
SUeZYOJu-a7ka,26,125000,RENT,3.0
SmCjBZmB-7WJ9,24,67524,mortgage,4.0
pZelmDmv-sord,24,56000,mortgage,5.0
ooCuoy4F-kCg3,31,86500,OWN,0.0
sg8wbwxD-sdbF,27,60000,RENT,11.0
00Y5LziG-DHyP,25,120000,mortgage,2.0
ltIQ51Bf-nIGq,32,46000,rent,4.0
K1GW8fqr-CKwx,26,32500,mortgage,0.0
2Ocz3iG8-lwlr,26,88596,RENT,3.0
sQll5WfQ-92Wo,22,50000,RENT,4.0
L2qaPfeD-4tp2,38,65000,mortgage,6.0
zGLpfwF3-TJSA,32,64052,rent,3.0
KUPFiSkg-c4Hg,38,22000,rent,2.0
6ljM8iag-92gR,30,81120,own,3.0
mfhnc16v-QGOh,22,27804,rent,2.0
Ro2Knq9Q-M7Wg,23,75000,MORTGAGE,0.0
QjDvJ2hO-7var,30,100000,mortgage,14.0
3iEW4gfU-wQAv,31,74000,mortgage,13.0
3WsCDuY3-hbJY,28,148000,MORTGAGE,0.0
Bz4RqFps-bAvJ,27,58000,rent,0.0
KbjKPCoB-utyP,33,72000,MORTGAGE,
6INMgNu3-mPlC,22,48000,MORTGAGE,4.0
0g2ybrbG-82pa,26,39600,rent,3.0
otylqQbK-eJGE,21,22000,rent,
XoKLD4bn-7PJG,27,60000,RENT,8.0
JQLz6G0g-NemO,22,68500,MORTGAGE,3.0
ECqFO94q-1Lvs,22,31200,RENT,0.0
YRSTRvqw-Qp8E,23,32198,MORTGAGE,3.0
ABPsWnzE-IKKj,22,34800,RENT,6.0
RZtKZw7h-C5Bk,24,79992,RENT,0.0
4nMKAqo4-L86M,21,62916,MORTGAGE,5.0
PmMor0Ae-ZH4E,49,150000,MORTGAGE,0.0
S33wF82H-1ePl,26,85200,MORTGAGE,10.0
qBBLODjr-K1We,28,66500,rent,4.0
7xI4i4DO-xvx7,27,60000,MORTGAGE,7.0
1xnylrYf-1Q2X,23,85000,mortgage,6.0
sBOl3ILi-Rxkn,38,26300,rent,1.0
XQXr7Gvt-CTGS,23,33012,own,2.0
H1e2TUsO-SiY9,26,60000,MORTGAGE,7.0
Ub36fySn-7Ch1,26,66000,MORTGAGE,9.0
rSlxlMxI-0BU8,25,140000,MORTGAGE,9.0
yzkxZwtf-1mNI,25,32000,MORTGAGE,3.0
Qb1tdNeN-zkRm,29,30000,RENT,7.0
8Ezbl5EF-le6m,26,35652,rent,5.0
qvOWAmly-Gkec,29,96000,MORTGAGE,2.0
IjnDJQEj-cE7b,25,43000,OWN,5.0
TGknX3lY-gr90,28,90000,mortgage,12.0
4vbLOxP3-FBAD,28,47515,rent,5.0
2iSUYM0Z-wFmj,30,67000,rent,2.0
BjvqMbsz-3uYX,37,30960,rent,5.0
ZHYmSJ1G-ePRh,35,108717,MORTGAGE,9.0
bdMXkPeB-6QLa,28,70000,RENT,1.0
9WXZ0wtJ-LPuI,31,100000,mortgage,0.0
f5cDqXMb-v514,23,65000,MORTGAGE,7.0
1tpgNfNh-h6oo,26,56000,MORTGAGE,10.0
cFjvRLnp-B8sx,24,,rent,2.0
HPsTus4y-6bnD,29,61848,OWN,13.0
WLMfmqNR-JFT3,33,30000,rent,2.0
RNDUBNjl-zvPU,25,55000,mortgage,9.0
AOZK2aMo-2LUl,40,62400,mortgage,7.0
JAABs4A5-uT1A,32,20000,rent,3.0
EBe4J2zt-LFtX,46,60000,own,18.0
0IYfXjyz-S3v1,22,38000,mortgage,4.0
kBuUXTqK-ss18,25,38400,rent,0.0
xqMuODQ4-JbxS,26,50760,rent,3.0
9ovty8a1-pazi,22,81000,MORTGAGE,5.0
W4rtAa9u-NAxb,28,52000,rent,1.0
04sEknJ6-sUsD,25,162000,rent,9.0
miuxizdc-3jd6,25,100000,MORTGAGE,9.0
PeOItWmQ-bSsg,22,74000,mortgage,6.0
UAnKYpFD-pkBF,25,58000,MORTGAGE,7.0
HwkQWxhs-kT8D,25,174000,mortgage,2.0
EkIje99z-CH3R,23,80000,rent,1.0
Mn8P2uxt-GQDm,38,66420,MORTGAGE,8.0
rHE8njFd-B4YC,28,64049,MORTGAGE,7.0
ByXvJlPW-ZRPc,26,61754,MORTGAGE,7.0
KuciUK08-1LEt,25,65000,rent,9.0
u5v7hDXl-WxYg,30,90000,RENT,4.0
Md744jCw-4YFy,25,34000,MORTGAGE,1.0
mXA3CFJE-4pDx,22,42000,mortgage,1.0
1ncN23wi-XU46,33,190000,mortgage,10.0
Ns1xzvnB-fIOj,24,33000,rent,4.0
FmkmKLMj-5b9S,24,54996,RENT,0.0
E5zCOhX1-0nwv,22,37000,rent,2.0
vcGkRHgq-yJnZ,29,86028,MORTGAGE,4.0
2M7l0aLK-qoPr,23,55000,MORTGAGE,1.0
GcNGfdKL-TzXP,26,122500,rent,1.0
zfYadh5x-Eevf,30,81000,RENT,14.0
99IL770z-IL6X,23,63200,OTHER,0.0
JBC7ChUT-O91m,32,110000,mortgage,3.0
LjdkbpB3-cRJi,23,94965,MORTGAGE,3.0
CZfbthO2-oflM,24,32000,RENT,1.0
9ZiFYKFB-XZPd,27,74000,mortgage,4.0
s30tUynm-m2mF,28,150086,,5.0
Qt5M6waG-lEhk,24,46500,rent,5.0
owQ9EI3L-229x,24,50000,RENT,1.0
1jIakBfs-5b5r,22,33504,rent,3.0
oUh6ytTD-7Lv6,24,113217,MORTGAGE,2.0
1K2DYeKY-k72A,22,45000,rent,5.0
rXbdvXQT-9RYI,23,69360,RENT,5.0
8kxrLF6B-Ug74,30,36000,mortgage,1.0
CELyGknc-gsNR,22,60000,MORTGAGE,6.0
LpgWsAY7-86N2,28,30000,rent,4.0
ofRJym4s-UeUi,24,29000,RENT,5.0
2ySlYBCB-x0zm,25,32400,RENT,1.0
DPmmzRJw-Tixs,26,50000,MORTGAGE,10.0
oSqleoSh-AyNF,37,25700,MORTGAGE,5.0
XtcKZRPl-uaRs,24,32000,mortgage,4.0
6zycLAv7-KRPO,30,25536,RENT,
jl27Swkx-xEP9,28,62352,MORTGAGE,3.0
3FsxfEep-lbl2,23,32400,RENT,6.0
LBAFchky-1yRo,38,36156,MORTGAGE,1.0
JquBjFxN-zMJW,23,38500,rent,1.0
MIGRTz4i-Lsod,31,260000,MORTGAGE,14.0
SEa4ROkI-JwIC,22,44000,RENT,5.0
4zb3m0Ej-RRTZ,,24000,rent,
IcXIOTZr-GpMJ,28,70000,own,4.0
CDxOUhEu-b3QW,35,99800,MORTGAGE,9.0
oHctKmLR-ktC3,29,27000,rent,2.0
QAdXJLBc-BMFD,31,35000,,6.0
HdtimeOt-toez,21,20000,RENT,2.0
Cj011eTl-tRQ8,36,24000,rent,1.0
UWK4Evuk-IE7P,29,51000,mortgage,12.0
U1v2CUss-tfhu,25,78720,mortgage,6.0
SzCRZ9ot-Jnve,22,57000,mortgage,6.0
4UNzGHl2-KGaJ,39,72000,mortgage,9.0
eJWNNhYF-Tq2u,33,130000,mortgage,7.0
gu6HipwQ-Lc4m,26,5500,rent,0.0
H5expnGN-8qhM,29,60000,mortgage,
tJ1w7xGz-J82e,33,123000,rent,5.0
sE5a3kmI-Sdz1,32,33280,mortgage,6.0
rT8B2Pan-Jyki,26,45928,RENT,5.0
nr4ukh48-sgDD,25,110000,MORTGAGE,9.0
H8d1kqzh-gDJv,28,100000,own,7.0
jNvj7D8j-CeA4,24,45000,RENT,7.0
HKnz2LRt-3ctQ,23,100000,MORTGAGE,5.0
T6fPCKwQ-cbpt,27,60000,RENT,2.0
ueYYc14C-zfR7,,77000,MORTGAGE,
7xUrsTDJ-PNvM,29,92000,rent,5.0
a6rSamU6-rl2s,24,65000,MORTGAGE,8.0
SUCiwCFz-scwL,47,31400,RENT,1.0
hIADt05i-W58w,28,40000,MORTGAGE,9.0
rhGbgb4J-dAkh,30,54000,mortgage,3.0
Exed7YgW-yTtH,37,52000,rent,21.0
o6JMgTsH-4ve6,22,39336,RENT,6.0
g7iL2ZS1-yqMx,23,52000,own,2.0
zJyB12U1-6SdE,24,110000,rent,1.0
exH92DwW-MTOe,36,51996,MORTGAGE,8.0
qF5AyJs0-A5oO,27,54000,OWN,2.0
sRWERD7c-jC6h,26,35000,OWN,1.0
sa8RivDT-uows,37,58000,RENT,1.0
W70PYeKx-NwEv,21,28800,mortgage,0.0
jS0lzS0Q-0pOw,39,119000,RENT,2.0
ajjMx3rs-h05L,21,29000,RENT,0.0
ybdBN6O9-nou6,42,52400,MORTGAGE,14.0
yciSZ7Qq-ErbR,25,67147,RENT,9.0
baq8yXBx-Pf5C,22,30000,rent,6.0
JpO9rC06-CRys,31,26400,rent,7.0
Q8YyEomw-wqUf,31,95000,MORTGAGE,1.0
kuEtiqLN-Y3hP,32,307000,OWN,10.0
fnXeFRUt-knyJ,30,105000,rent,4.0
byFg4gFE-9UBZ,26,69000,mortgage,7.0
P42YOJKe-HubL,24,100300,RENT,3.0
3iI8raQY-dLa6,23,50000,rent,0.0
A1PdJbzZ-SoA0,27,71500,MORTGAGE,2.0
kgoUOIk1-Cyvt,26,52000,rent,10.0
oBWMBnS2-sh8l,24,100000,MORTGAGE,1.0
W9Bsiwqd-bCt3,23,30000,OWN,
760n1alv-qcY2,29,200000,RENT,4.0
GzvRS9AR-FzDZ,24,33000,rent,3.0
t4pWRCF1-lwSa,24,62000,rent,1.0
kjwxbiKw-MKEj,26,79500,MORTGAGE,1.0
uwyFFf2D-5bNx,25,51492,MORTGAGE,2.0
Ya6c8oue-ANtm,23,18460,RENT,0.0
LhXo81FU-CQbY,21,90000,own,6.0
W5mdTd8A-M32U,27,75000,MORTGAGE,6.0
YCO6f8Z3-ObxM,26,39000,RENT,5.0
8BMMiLGL-2nrq,39,60197,rent,6.0
1NkJLsWT-BQSK,24,34300,RENT,4.0
hq0EgrWZ-k1dN,26,55000,mortgage,2.0
ohuIEcX5-nUDz,24,76597,RENT,5.0
mFJYuude-xJEh,27,45000,MORTGAGE,4.0
fu0ShTBD-yADl,49,42000,MORTGAGE,12.0
Ws2TCHgF-qMWG,25,45000,RENT,4.0
tlzvr9hr-txYI,30,57600,MORTGAGE,13.0
IJKlCu5g-hK22,24,18000,OWN,0.0
TY1tTSxf-58yx,27,39000,RENT,4.0
z9wcGPTf-kyIT,27,32160,RENT,1.0
CN7ykwOw-gDGo,32,90000,MORTGAGE,6.0
